signal_id,sample_code,scs_label,Ignition_Temp,Spectral Centroid,SNR_raw,Spectral Bandwidth 5,Spectral Entropy 4,Spectral Centroid 3,Kurtosis,RMS value,Absorption Proxy,P2P,Wave Energy 3,Acoustic Velocity,Peak Time,Spectral Centroid 2,Dominant Frequency 1 peak,Spectral Bandwidth 3,Wave Entropy,P2P-TDB3,Peak Duration,Spectral Centroid 4,Dominant Frequency 2 peak
Moderate_C16_P3_10,C16,Moderate,440.387,4.873481517457496,20.455821367827735,0.07582454160626961,0.9778505107292882,0.6698367783187024,174.593827764185,0.0024919189455483042,0.00536668091352844,0.006310127625533305,1.6043130931697886e-11,763.3587786259543,7.86e-06,0.48925093239928563,0.34456355283307805,0.054435191281263354,0.890232530649246,0.00012254092103026616,2.0208871793233656e-06,0.8978252330212388,0.49770290964777947
Moderate_C16_P4_05,C16,Moderate,440.387,4.94570393931205,20.089143048942873,0.07610599518451806,0.9421114102601591,0.6793748391879699,203.50862525049004,0.0024884797687392836,0.00533128890716268,0.006277740600840109,4.77200342956614e-11,775.1937984496124,7.74e-06,0.47918708755575046,0.3828483920367534,0.05484517556018586,0.8983178888757883,9.288350888067462e-05,2.7393315917487662e-06,0.8881997074488172,0.49770290964777947
Moderate_C16_P5_05,C16,Moderate,440.387,4.885059289613041,22.088547907723445,0.07457588331012971,0.9783903825409319,0.6766773748167841,167.14100404313547,0.0024721936203245007,0.00524714942033086,0.006242682481326846,1.994702780322842e-11,817.4386920980927,7.34e-06,0.4861965512342516,0.30627871362940273,0.05136082788378858,0.8759647738740282,0.0001896486733306844,2.2052270007876307e-06,0.8954046329059159,0.42113323124042873
Moderate_C16_P6_05,C16,Moderate,440.387,4.773387793418935,27.270395688218926,0.07292682629519916,0.9075161493538314,0.6671038496889804,128.37727169106404,0.0025531769971701623,0.0054207705836346,0.006352531255801713,2.6894359323117737e-11,779.2207792207791,7.7e-06,0.4826381552500016,0.3828483920367534,0.052912737890745055,0.8344343413179602,0.00019264725813083875,2.6675880516009517e-06,0.8920076038464526,0.42113323124042873
High_C5_P1_01,C5,High,317.617,4.454255440141652,23.6542358602519,0.06084679321098074,0.944596476658514,0.6697221809476462,292.6134878731358,0.002325622185115365,0.00446952694084163,0.00553016793807651,7.170169345782139e-12,1578.9473684210527,3.8e-06,0.503366158761001,0.2679938744257274,0.05973968811182514,0.9122580169554265,7.221434524831997e-05,1.0595649495766924e-06,0.8918248223713346,0.57427258805513
High_C5_P1_02,C5,High,317.617,4.491142432951065,25.77264785182304,0.06699679429066828,0.9337087906145609,0.66647187368659,262.1592227468677,0.0022593806342595638,0.0044070900994228,0.0055144752560086895,6.561944359741153e-12,1546.3917525773195,3.88e-06,0.49500382306967344,0.3828483920367534,0.06342768148462831,0.8956734518581577,8.039191304955999e-05,9.534417754274705e-07,0.8874286635553429,0.42113323124042873
High_C5_P1_05,C5,High,317.617,4.4633460050176215,25.057128070512814,0.06837297816295186,0.9303817934676679,0.6696628285603408,294.15093176759007,0.0023031154308043016,0.0044214472340806,0.0054680649835101795,9.32098508557535e-12,1546.3917525773195,3.88e-06,0.5117629971847034,0.3828483920367534,0.06087440105754625,0.9151057106093501,7.368867221886437e-05,1.005156628111859e-06,0.8859928281948392,0.57427258805513
High_C5_P1_09,C5,High,317.617,4.414451398390471,25.20752918997969,0.06705477400882379,0.9327174961169027,0.6696869344077543,276.6063232482088,0.0023186738168662086,0.00442879274483576,0.00546439222813261,7.870808784196195e-12,1515.151515151515,3.96e-06,0.5092862280687008,0.3828483920367534,0.06505814403758649,0.9028471156597505,6.449097945672964e-05,1.0872376320103496e-06,0.8844402755704875,0.57427258805513
High_C5_P1_10,C5,High,317.617,4.505973114974816,25.097574291013874,0.063058285472358,0.9716999545250482,0.6710481381825595,272.47186405453374,0.0022774903312299936,0.00439673960699507,0.00547541049426534,1.0010659820818835e-11,1546.3917525773195,3.88e-06,0.4994849724056496,0.3828483920367534,0.05813445409844508,0.9056291889522301,6.708931802027504e-05,1.1109287295033292e-06,0.8918911897322832,0.42113323124042873
High_C5_P1_01_rep2,C5,High,317.617,4.504346280143795,22.63972868329453,0.0787966637166003,0.8725978898769007,0.6857689804198883,274.7699881507161,0.0022546028747424344,0.00436969477194199,0.00548876596836563,8.026443044118116e-12,1587.3015873015875,3.78e-06,0.5345640683628301,0.2679938744257274,0.0654361725212877,0.8946689563150249,5.084047335052148e-05,1.0040668067174004e-06,0.880617324501482,0.57427258805513
High_C5_P1_02_rep2,C5,High,317.617,4.455781092633279,22.397996174595207,0.08011358203092456,0.8973784296843466,0.6852825455278944,290.38418895318733,0.0022910034627645517,0.0043747030747296,0.00546739720980518,7.406865442157803e-12,1554.4041450777202,3.86e-06,0.5368823157196267,0.2679938744257274,0.06461423060386517,0.8988417901569592,7.781558851326239e-05,8.895884780808343e-07,0.8831355319725925,0.57427258805513
High_C5_P1_05_rep2,C5,High,317.617,4.5058162256810075,24.108422347149173,0.08237460513994335,0.8361938680229252,0.6941875060910745,267.19794232624605,0.0022627469334299904,0.00439573794643755,0.00556889881296736,8.614460401984632e-12,1570.6806282722514,3.82e-06,0.5225192508510523,0.2679938744257274,0.06342686089693546,0.875751130760569,9.825610347360782e-05,1.0514318234425147e-06,0.8800423031691955,0.57427258805513
High_C5_P1_09_rep2,C5,High,317.617,4.496965205745895,22.31034541627283,0.060130733029811874,0.7774741826401613,0.6944389920895182,304.12992250328676,0.0022886656261176864,0.00448288241494192,0.00555320613089951,2.8240412855802192e-11,1382.4884792626729,4.34e-06,0.4944128478667027,0.2679938744257274,0.04794386207811337,0.9206061298517927,5.5279106986596906e-05,9.749072782925043e-07,0.9311172787866892,0.49770290964777947
High_C5_P1_10_rep2,C5,High,317.617,4.4694827456072375,22.800551645104775,0.05718618999635648,0.8539001975351274,0.6896521803251836,297.54479830267053,0.0022798511953277013,0.00440775787312781,0.005502121442465919,2.5907928328461644e-11,1376.1467889908258,4.36e-06,0.503078418309967,0.22970903522205205,0.050220684574441316,0.9109219837883176,6.730343200389592e-05,9.430070461881172e-07,0.9242083366641223,0.49770290964777947
High_C5_P3_10,C5,High,317.617,4.505377517778196,22.238800848813668,0.057922128067637496,0.8423492943553584,0.6907726452343361,297.07566826749144,0.002275479256796606,0.00443413493447587,0.00556288884962222,2.5143110733962077e-11,1351.3513513513515,4.44e-06,0.4992032074471536,0.2679938744257274,0.04983909874720793,0.9106320540322199,5.0201003401528194e-05,9.895576639239106e-07,0.922857016409891,0.49770290964777947
High_C5_P4_10,C5,High,317.617,4.4440399177328915,25.735073500271085,0.08085816117040297,0.8514161577064374,0.7099356060835184,258.5834689374704,0.0022972390000867093,0.00446117976952895,0.00552983405122401,7.186062670515042e-12,1546.3917525773195,3.88e-06,0.5285843286753397,0.2679938744257274,0.05840453429217755,0.8961462670588859,6.447205099736615e-05,8.337268330630692e-07,0.8824625395324004,0.57427258805513
High_C5_P4_01,C5,High,317.617,4.467759840644714,25.920900618348128,0.07723302383190103,0.788594333129704,0.7050930256442143,247.50722742563732,0.0023246472915777693,0.00448121298067939,0.00551213804804113,1.0217512538153762e-11,1554.4041450777202,3.86e-06,0.5246872977696652,0.2679938744257274,0.057431476890135516,0.8817918887967845,7.621717054061956e-05,8.32494031137831e-07,0.875927955379863,0.57427258805513
High_C5_P4_05,C5,High,317.617,4.415132222459675,25.540930104015217,0.07907790804768404,0.7750308422944343,0.7091741703794058,254.93136789258438,0.0023312456166273902,0.00446385086434901,0.00551380748230367,9.093370844600514e-12,1554.4041450777202,3.86e-06,0.5224091194363901,0.22970903522205205,0.05708585649315963,0.8885610456765254,4.2390360125593895e-05,8.497358103016176e-07,0.8729226124625753,0.57427258805513
High_C5_P5_01,C5,High,317.617,4.572417622648961,22.711044325169784,0.08705952734306388,0.923638116173746,0.7188404131974415,270.0962326472731,0.0022208285531084876,0.00435133099505409,0.00554452507273433,1.2368337316015391e-11,1507.537688442211,3.98e-06,0.5261017082812091,0.22970903522205205,0.055112169177507206,0.9011004491801324,7.656370604803933e-05,8.481238679085054e-07,0.8912533639642216,0.5359877488514548
High_C5_P5_05,C5,High,317.617,4.530701815382232,21.06999474682368,0.08490393013612109,0.9067820858868203,0.713164350691064,287.4676286810645,0.0022786493138750616,0.00441143062850538,0.00555988386794966,8.812861214751802e-12,1500.0,4e-06,0.5252206782489087,0.2679938744257274,0.05165703355417269,0.9076837119036991,7.099727669768877e-05,8.905552502834652e-07,0.8952751238996121,0.5359877488514548
High_C5_P5_10,C5,High,317.617,4.474375484095215,19.76701006978082,0.08619686885124386,0.90036423268694,0.7076782614296676,287.50804794473487,0.002303574930573087,0.00441877613926054,0.00549076928948067,9.711326985592234e-12,1492.537313432836,4.02e-06,0.5239123279779978,0.22970903522205205,0.05614766288463019,0.9095762462663601,7.821037858662163e-05,8.473871468506865e-07,0.9004675850275136,0.5359877488514548
High_C9_P1_05,C9,High,319.186,5.494790429467319,20.068555963941755,0.07823778841888088,0.9761436343978745,0.676519776826492,169.1745162610372,0.0019445833305457177,0.00484348021564969,0.00631313260720588,3.3907360096876456e-11,817.4386920980927,7.34e-06,0.4880400332768512,0.3828483920367534,0.054138428251342345,0.8804525920325929,0.00015650128766031104,1.697501878342926e-06,0.8933277583584509,0.49770290964777947
High_C9_P1_10,C9,High,319.186,5.502523360324341,19.566733064338926,0.0759735725935086,0.9193749275077552,0.6790775403420407,173.0957311741595,0.0019742407686987296,0.00482545032561429,0.00629042830123538,2.736013421781812e-11,833.3333333333334,7.2e-06,0.48935643779922533,0.3828483920367534,0.055012995254134694,0.8814340834926884,0.00014499434594463832,1.6085554752690368e-06,0.8907172893923972,0.49770290964777947
High_C9_P2_05,C9,High,319.186,5.351015238960078,18.66974187998912,0.07702804664703931,0.9910792914519982,0.6893024142917021,199.29459614649429,0.0020183714103567322,0.00488421441165557,0.00625570406857465,2.7511787896996887e-11,831.0249307479224,7.22e-06,0.49494761405340715,0.3828483920367534,0.046142113069281565,0.8986688982026324,7.26862677758227e-05,1.575698613338964e-06,0.8985584419759155,0.42113323124042873
High_C9_P2_10,C9,High,319.186,5.361236617842698,19.03744816856938,0.07604492232866163,0.9514418959876616,0.690335729740917,204.37411539125293,0.002090754269529287,0.00490191041483844,0.00630144656736812,3.278423415787217e-11,859.5988538681949,6.98e-06,0.49453359099051836,0.3828483920367534,0.0469376869326282,0.901225403353479,5.032766853730039e-05,1.5732224213245986e-06,0.8870780750116939,0.42113323124042873
High_C9_P3_05,C9,High,319.186,5.427743570163155,16.72095483110987,0.07540249302594824,0.9651064104365329,0.682252310817036,204.92389933678638,0.002053028896472635,0.00495600008494459,0.00636655450360701,1.8898122218829693e-11,849.8583569405099,7.06e-06,0.49915652153314705,0.3828483920367534,0.0468848606722863,0.9060646253938965,0.00011363046015708405,1.4975273005867075e-06,0.8998031609098388,0.5359877488514548
High_C9_P3_10,C9,High,319.186,5.392078319482908,18.96684076028167,0.07486969344810898,0.9701206331903144,0.6856145694579485,197.23475825780665,0.0020388637056484903,0.00492895524989152,0.00629042830123538,1.8545272104078554e-11,821.917808219178,7.3e-06,0.5029746026282501,0.3828483920367534,0.049017484651737754,0.8984471375907269,9.559722000263677e-05,1.6781765257369667e-06,0.8994438405000008,0.5359877488514548
High_C9_P4_05,C9,High,319.186,5.461109404755594,20.69844180772675,0.07569128401323984,0.9582996346458043,0.6880461897155915,157.01314262235545,0.0019687795216270193,0.00478705333757597,0.00626605456100236,1.2005185212492104e-11,884.9557522123894,6.78e-06,0.49282459832427716,0.30627871362940273,0.0517042805484851,0.8682170011416306,9.822745807522645e-05,1.5353943183026284e-06,0.9075525050225622,0.42113323124042873
High_C9_P4_10,C9,High,319.186,5.381953983196791,22.03551292298259,0.0753549739963252,0.9640405550325707,0.6816371008916413,155.14539999476344,0.0020443675359928196,0.00491393034152871,0.00630278211477816,1.2516702830080315e-11,879.7653958944281,6.82e-06,0.49461704323054745,0.30627871362940273,0.048189085333835,0.8630565235423762,0.00013563719267463656,1.528665677157207e-06,0.9075022568557221,0.42113323124042873
High_C9_P5_05,C9,High,319.186,5.545519933623316,21.621586725969873,0.07798422041747156,0.9498246580349128,0.6915322022567163,182.97919387310895,0.0019715490637146295,0.00480374768020133,0.00626705622155988,4.269273622534695e-11,842.6966292134832,7.12e-06,0.49930466659884276,0.30627871362940273,0.04784687757005256,0.8943182261000066,0.00011385725315092506,1.513750632578821e-06,0.8925575040635255,0.42113323124042873
High_C9_P5_10,C9,High,319.186,5.455978427886365,20.23185913021265,0.07993097754275398,0.9545060668848496,0.6913007829811268,188.93437798641176,0.0020235734278511385,0.00490391373595349,0.00634318242393152,4.605880593818011e-11,840.3361344537815,7.14e-06,0.4987210335262995,0.30627871362940273,0.04623329532069154,0.8953425582322493,0.00014909607101973473,1.605420195518438e-06,0.8914811311160354,0.42113323124042873
High_C10_P1_05,C10,High,334.592,5.396059187337589,18.00569208149199,0.07719674063943109,0.9756782651572325,0.6891861420799631,196.80608639526247,0.00208458679870377,0.00489790377260835,0.00626405123988731,1.5705925283390452e-11,707.5471698113207,8.48e-06,0.5004939139605366,0.22970903522205205,0.05055853528256006,0.9055615010861849,0.00013198800292126852,1.627831942451072e-06,0.8950201139328302,0.57427258805513
High_C10_P1_10,C10,High,334.592,5.417500110556175,17.76890800105812,0.07392423400573754,0.9911896528755879,0.6893072501638692,201.19342572921065,0.002113946421286465,0.00491326256782368,0.00626572067414985,2.0786099093645877e-11,712.5890736342043,8.42e-06,0.49990643541075397,0.34456355283307805,0.04942232658621708,0.9092491031881741,0.00012110088428948752,1.6615877397026426e-06,0.8974411057460331,0.57427258805513
High_C10_P2_05,C10,High,334.592,5.53909135674156,18.29307545357059,0.07910052725668505,0.9415047956539317,0.682446001489512,220.57466255957073,0.0020597316019594965,0.00492862136303902,0.00638091163826484,2.0955708499319232e-11,719.4244604316547,8.34e-06,0.49723929269406825,0.34456355283307805,0.05483909869268474,0.9170736954791644,9.832461419432732e-05,1.8217084505574288e-06,0.8914819464689657,0.4594180704441041
High_C10_P2_10,C10,High,334.592,5.542864630025642,18.540465855438406,0.07422304555636272,0.994192538437781,0.6821360532555225,217.64053089437047,0.002052716449184825,0.00493563298694167,0.0063391757817014395,2.4000742541295473e-11,709.2198581560284,8.46e-06,0.5046898682233919,0.34456355283307805,0.054246263196644634,0.91433594548977,0.00012385463871746234,1.8115396678943808e-06,0.8962793460901557,0.57427258805513
High_C10_P3_05,C10,High,334.592,5.4576733558868815,16.222066780393533,0.0732921701287459,0.8553621962439764,0.6860416483265644,193.76901670476752,0.002055437051080828,0.00488888882759067,0.00628408445103776,7.05105049994443e-12,729.9270072992701,8.22e-06,0.4911870840786348,0.34456355283307805,0.05540941740553938,0.9034168397430815,0.00011083227773295003,1.4168530695050907e-06,0.9161335499220621,0.4594180704441041
High_C10_P3_10,C10,High,334.592,5.504083860075028,16.54347427951281,0.07535068051356428,0.9564925927807213,0.6819368587871246,193.5927225729199,0.0020685180778302345,0.00494264461084431,0.00629743992513802,5.9950107431029026e-12,728.1553398058252,8.24e-06,0.48923461194442397,0.34456355283307805,0.05135487611525665,0.9061937796618416,0.00010507359700792007,1.761062713857175e-06,0.9056062135647874,0.4594180704441041
High_C10_P4_05,C10,High,334.592,5.413639445196098,20.63496410679673,0.07801134652086535,0.9595911015712683,0.6922386381122357,186.19077154382273,0.0020513759817518845,0.00486451508735764,0.0062072904749611,3.313897400200358e-11,683.371298405467,8.78e-06,0.49771694365797464,0.34456355283307805,0.04846842131587637,0.9040186079398664,0.00015415659264252253,1.7567672923642091e-06,0.8887224112149887,0.4594180704441041
High_C10_P4_10,C10,High,334.592,5.494554652327602,18.93972571705838,0.07778673692438387,0.9472935275474675,0.6843196751944657,202.7938408218498,0.0020304306344767022,0.00488822105388565,0.0063047854358932,3.092197588006835e-11,699.3006993006994,8.58e-06,0.4982640681487779,0.34456355283307805,0.049178356131962093,0.9098371098439255,0.00015872840002520303,1.6220526177355055e-06,0.8893223899988651,0.4594180704441041
High_C10_P5_05,C10,High,334.592,5.404293915611074,19.78679589055578,0.07521336411937682,0.8945167707406944,0.669048350201282,185.6444952428846,0.002031340124598397,0.00488688550647562,0.00626905954267493,1.4058037197020719e-11,737.1007371007371,8.14e-06,0.4947218858816058,0.34456355283307805,0.055332519445869095,0.8989455145493114,0.00010289045653100553,1.8265235308048175e-06,0.9120136118617709,0.49770290964777947
High_C10_P5_10,C10,High,334.592,5.417235049025732,20.17764021920398,0.07305131908164184,0.9655557342495361,0.6761283138398526,191.24046380255282,0.0020329963311138772,0.00487286225867032,0.00627139675064248,1.6614946012871945e-11,751.8796992481203,7.98e-06,0.4942110329170801,0.34456355283307805,0.05819874795039842,0.8991485556194515,9.719843781706876e-05,1.719831227049387e-06,0.9056850129099527,0.4594180704441041
High_C10_P6_05,C10,High,334.592,5.499288144313755,19.89449161252014,0.07464405176411477,0.975321708388367,0.6758265472081082,212.09227856266034,0.002041670578034492,0.00485817123716,0.00628575388530028,1.394642593350654e-11,709.2198581560284,8.46e-06,0.49888869167123157,0.34456355283307805,0.05580141104009671,0.9123241072150856,8.027585672315948e-05,1.9973515561319658e-06,0.8943638892650791,0.57427258805513
High_C10_P6_10,C10,High,334.592,5.5272997121989125,17.25492855319491,0.07330380384663886,0.9899524789221992,0.6790496834063473,209.72948165639593,0.0019704570355806657,0.00483146028895943,0.00624168082076934,1.5046229121910425e-11,717.7033492822967,8.36e-06,0.5000329700015899,0.34456355283307805,0.05478155749433709,0.9109728654680755,0.00013425841348691962,1.943004001345495e-06,0.9004384481872739,0.49770290964777947
High_C12_P1_05,C12,High,332.468,5.5479003038035195,17.657106438866112,0.07683499494089023,0.9945837089287145,0.6828332803742354,202.6298833311025,0.0020486430243893228,0.00493196023156408,0.006263383466182291,1.938912860119148e-11,705.8823529411765,8.5e-06,0.4944755721361593,0.34456355283307805,0.05415473661204529,0.9124265133844184,0.00022116435979261062,1.7406860544868548e-06,0.8978026081563253,0.4594180704441041
High_C12_P1_10,C12,High,332.468,5.572001910487836,17.05279384750033,0.0773612448174051,0.9643036940546558,0.6872901865794803,200.20005702995294,0.002055806834765618,0.00491593366264374,0.00627907614825014,1.938982518332964e-11,692.8406466512702,8.66e-06,0.49255097943884485,0.34456355283307805,0.05416680101525152,0.910665562768445,0.00019395726392454837,1.8570446487921142e-06,0.8888370337023379,0.4594180704441041
High_C12_P2_05,C12,High,332.468,5.512909131696477,22.33902797978665,0.07564720672024743,0.9756389562069457,0.6889044045831895,174.93004278040942,0.002079997196968101,0.00491660143634875,0.00627139675064247,2.1469672035637063e-11,849.8583569405099,7.06e-06,0.4982826014965665,0.3828483920367534,0.041168558518553666,0.894155285851663,0.00014693703905982363,1.7429026522404165e-06,0.9027123574479256,0.5359877488514548
High_C12_P2_10,C12,High,332.468,5.472263256529668,21.704025008205015,0.07651411356806932,0.9811854677386097,0.6887645835406369,173.51067113675157,0.002081321059097887,0.00488822105388564,0.00624635523670443,2.2564880206508225e-11,840.3361344537815,7.14e-06,0.4975949566462392,0.3828483920367534,0.03964796726077199,0.8924871079539715,0.00019954202040124177,1.6925501624516972e-06,0.8944131621464585,0.5359877488514548
High_C12_P3_05,C12,High,332.468,5.405791836131152,18.72483745714905,0.07390797893296482,0.9524264326658154,0.6745117821974346,229.09377934706615,0.0021365155969700297,0.00497135888015993,0.00632248143907607,1.8195861445758557e-11,802.1390374331551,7.48e-06,0.49122180807407445,0.3828483920367534,0.05105853141918351,0.916843637316624,8.832454238659487e-05,1.99041839536028e-06,0.9105755976175062,0.49770290964777947
High_C12_P3_10,C12,High,332.468,5.400786502379587,17.430342211092377,0.07549872116300081,0.9857943999807609,0.6715041143171325,214.2431647814642,0.0020788429465987217,0.00494965623474696,0.00627607116657757,2.1881154046415712e-11,837.9888268156425,7.16e-06,0.48857479454500496,0.3828483920367534,0.050086298822032645,0.9141536161003839,9.592634757146857e-05,1.7985416082931106e-06,0.9062308855491215,0.49770290964777947
High_C12_P4_05,C12,High,332.468,5.330688974705658,19.602123180734253,0.07690920064605104,0.941066016342606,0.6644865016334696,167.60283776573993,0.002111362240340343,0.0049369685343517,0.00624368414188438,1.3537548550642887e-11,783.2898172323761,7.66e-06,0.4940592508593038,0.3828483920367534,0.05661462614572014,0.8920460241718768,0.00011106266963317725,1.6714366657736123e-06,0.9121887414203433,0.49770290964777947
High_C12_P4_10,C12,High,332.468,5.38318109933511,19.42286776267678,0.07719827439678774,0.8491588880748798,0.6609801585928371,170.30893169207897,0.0020724452905773417,0.00492160973913636,0.0062894266406778605,1.3210890926861835e-11,787.4015748031496,7.62e-06,0.49269932685003853,0.3828483920367534,0.053429361363919424,0.8915492319475411,0.00012450343333088342,1.6176249234958856e-06,0.9246054220240745,0.49770290964777947
High_C12_P5_05,C12,High,332.468,5.403420858265904,17.677277479909836,0.07578095922830265,0.9456483211504227,0.68026196682554,207.5125610207817,0.002119848980576394,0.00495800340605965,0.00626405123988732,1.319982111904933e-11,763.3587786259543,7.86e-06,0.5000841217602958,0.2679938744257274,0.05762347587098975,0.9103736146855255,0.0001004590889655685,1.5478032720731267e-06,0.8985055961458279,0.49770290964777947
High_C12_P5_10,C12,High,332.468,5.46686503504991,18.858067594641764,0.07737903886317193,0.96823518080659,0.6762529296401021,210.895605551864,0.002091317918060184,0.00488922271444318,0.00628007780880767,1.5092897425262534e-11,733.4963325183375,8.18e-06,0.5005694428731631,0.2679938744257274,0.05912653554271377,0.9110588961309853,0.00010602100075446529,1.675800673693954e-06,0.9047765357398084,0.49770290964777947
