signal_id,sample_code,scs_label,Fixed_Carbon,RMS value,P2P,Dominant Frequency 1 peak,Spectral Entropy 2,Dominant Frequency 3 peak,Absorption Proxy,Dominant Frequency 2 peak,SNR_raw,Spectral Entropy 1,Spectral Entropy 3,Spectral Bandwidth 4,Spectral Centroid,Skew Value,SNR_Processed,Spectral Entropy 4,Spectral Centroid 1,Spectral Centroid 2,Spectral Bandwidth 1
Moderate_C6_P2_06,C6,Moderate,42.8,0.0023667000560149143,0.00544970120662229,0.22970903522205205,0.8138905163612052,0.7274119448698315,0.00446051199582394,0.5359877488514548,23.82897683377039,0.6937242374808748,0.8970374938558989,0.06289779569462163,4.379643535551557,-9.439802781293412,27.717733335027223,0.7650053820588457,0.2732266179564865,0.5104123350027437,0.04516346420544936
Moderate_C6_P2_07,C6,Moderate,42.8,0.002390040969579898,0.00551781412453376,0.22970903522205205,0.8722767500827093,0.7274119448698315,0.00454632091691829,0.5359877488514548,22.780284126589105,0.7671846634212157,0.8885016573742961,0.061998748159772604,4.3959001496096715,-8.90368770269618,24.203576793149573,0.7793030677289932,0.281308804847276,0.5048410110205716,0.04818768916552055
Moderate_C6_P2_08,C6,Moderate,42.8,0.002419875459079797,0.00551814801138626,0.22970903522205205,0.7787031469690627,0.7274119448698315,0.00451693887389766,0.5359877488514548,23.31863348057805,0.6988698727380647,0.9265319859956347,0.06536526034870886,4.379366630464664,-9.67818905623053,25.167076298245735,0.7960472882133898,0.2801046212475569,0.5091108738118395,0.05344426151650416
Moderate_C6_P2_09,C6,Moderate,42.8,0.002437844946841288,0.005521486879911337,0.2679938744257274,0.831306088627624,0.7274119448698315,0.0045700268834463,0.5359877488514548,25.514578658592775,0.734370863843981,0.8302159421473121,0.0627370292206258,4.343017339322841,-9.225024841956536,25.98294106993881,0.7918425706952583,0.27879773774749145,0.5105868009071819,0.04463953778899315
Moderate_C6_P2_10,C6,Moderate,42.8,0.0024094995073587295,0.005485093212988058,0.2679938744257274,0.8402008252030508,0.7274119448698315,0.00452294883724279,0.5359877488514548,24.898061473903127,0.8011721458473045,0.8820924453696537,0.06283879509452803,4.365103729257069,-9.360242247328971,24.772787384781093,0.7826734163325693,0.283372638367189,0.5137119444699161,0.049278307020208426
Moderate_C6_P3_01,C6,Moderate,42.8,0.0024461852356205743,0.005440018487899584,0.22970903522205205,0.9641849174599562,0.6508422664624809,0.00456301525954365,0.5359877488514548,23.434695120896286,0.6513702964858258,0.6616683954995711,0.050128941396730874,4.304211735976635,-8.98025763705919,21.206136205245944,0.8092217904118305,0.28769185992988594,0.5020918476493438,0.052704396530217135
Moderate_C6_P3_02,C6,Moderate,42.8,0.0023723365727160847,0.005466395549247642,0.22970903522205205,0.8784115508413284,0.6508422664624809,0.00446919305398912,0.49770290964777947,23.9342594209413,0.8012406880384183,0.6450870167667749,0.05067243268319469,4.396963672932823,-9.482845212602756,27.235417564918457,0.8176298903992195,0.28483935904980745,0.4914437879591423,0.04976786364310999
Moderate_C6_P3_03,C6,Moderate,42.8,0.002395623956689575,0.005526161295846437,0.22970903522205205,0.9095911741157483,0.6508422664624809,0.00453062823485045,0.49770290964777947,23.22722005361458,0.612021199851258,0.6199080180598281,0.05102173110804253,4.385702017388438,-9.705260502313786,27.929125154178717,0.82040189445434,0.2774694486161905,0.4989140622970995,0.0505277830557343
Moderate_C6_P3_04,C6,Moderate,42.8,0.002428714990906775,0.005500118121350869,0.22970903522205205,0.9352568817894658,0.6508422664624809,0.00457737239420145,0.49770290964777947,23.451037641879754,0.6170385054142656,0.7273510219764375,0.04991022149418639,4.337884253519712,-8.912018742511837,25.78826685934354,0.8067907931528504,0.2759248013356889,0.49683155374355664,0.046630357995868024
Moderate_C6_P3_05,C6,Moderate,42.8,0.0024904962019943267,0.005557212773129607,0.22970903522205205,0.932808376714542,0.6508422664624809,0.00465550191768814,0.49770290964777947,22.61742767729812,0.689764439505778,0.6036322842942498,0.05029928499412765,4.258721167051861,-8.865631149846307,25.546281211692346,0.8005074060792043,0.28706290045932703,0.4917102757774868,0.054543861003712675
