signal_id,sample_code,pellet,shot,scs_label,file_source,Ignition_Temp,Ash_Content,Fixed_Carbon,Moisture,VM,snr_raw,snr_proc,absorption_proxy_raw,p2p_raw,rms_raw,kurtosis_raw,skew_raw,peak_time_raw,absorption_proxy_proc,p2p_proc,rms_proc,kurtosis_proc,skew_proc,peak_time_proc,acoustic_velocity,acoustic_velocity_onset,t_onset,rise_time_proc,fall_time_proc,peak_duration_proc,signal_energy_proc,area_under_curve_proc,p2p_tdb3,wave_energy_3,wave_entropy,spectral_centroid_global_raw,spectral_centroid_global_proc,spectral_bandwidth_global_raw,spectral_bandwidth_global_proc,spectral_entropy_global_raw,spectral_entropy_global_proc,area_under_fft_raw,area_under_fft_proc,dom_freq_1_raw,dom_mag_1_raw,dom_freq_2_raw,dom_mag_2_raw,dom_freq_3_raw,dom_mag_3_raw,dom_freq_1_proc,dom_mag_1_proc,dom_freq_2_proc,dom_mag_2_proc,dom_freq_3_proc,dom_mag_3_proc,peak_mag_ratio_raw,peak_mag_ratio_proc,wave_entropy_spectrum_raw,wave_entropy_spectrum_proc,spectral_centroid_1_raw,spectral_centroid_1_proc,spectral_bandwidth_1_raw,spectral_bandwidth_1_proc,spectral_entropy_1_raw,spectral_entropy_1_proc,spectral_area_1_raw,spectral_area_1_proc,dom_freq_band_1_raw,dom_freq_band_1_proc,wave_energy_band_1_raw,wave_energy_band_1_proc,spectral_centroid_2_raw,spectral_centroid_2_proc,spectral_bandwidth_2_raw,spectral_bandwidth_2_proc,spectral_entropy_2_raw,spectral_entropy_2_proc,spectral_area_2_raw,spectral_area_2_proc,dom_freq_band_2_raw,dom_freq_band_2_proc,wave_energy_band_2_raw,wave_energy_band_2_proc,spectral_centroid_3_raw,spectral_centroid_3_proc,spectral_bandwidth_3_raw,spectral_bandwidth_3_proc,spectral_entropy_3_raw,spectral_entropy_3_proc,spectral_area_3_raw,spectral_area_3_proc,dom_freq_band_3_raw,dom_freq_band_3_proc,wave_energy_band_3_raw,wave_energy_band_3_proc,spectral_centroid_4_raw,spectral_centroid_4_proc,spectral_bandwidth_4_raw,spectral_bandwidth_4_proc,spectral_entropy_4_raw,spectral_entropy_4_proc,spectral_area_4_raw,spectral_area_4_proc,dom_freq_band_4_raw,dom_freq_band_4_proc,wave_energy_band_4_raw,wave_energy_band_4_proc,spectral_centroid_5_raw,spectral_centroid_5_proc,spectral_bandwidth_5_raw,spectral_bandwidth_5_proc,spectral_entropy_5_raw,spectral_entropy_5_proc,spectral_area_5_raw,spectral_area_5_proc,dom_freq_band_5_raw,dom_freq_band_5_proc,wave_energy_band_5_raw,wave_energy_band_5_proc
Moderate_C7_P4_05,C7,P4,05,Moderate,Medium_SCS.xlsx,355.144,64.0,8.84,6.83,20.33,21.969841827053493,24.12360942451301,0.00410492249790379,0.00553283903289658,0.001957675892444235,226.398224427,-7.09613957981835,3.92e-06,0.00017054598061193034,0.0003375256433453433,3.864296006252587e-05,8.630249715424766,0.5321104405901131,3.78e-06,1587.3015873015875,1595.7446808510638,3.76e-06,7.079492034599938e-07,5.316072104153212e-07,8.312260093447449e-07,1.9410586813078637e-06,6.126550755564049e-10,6.081393311133237e-05,4.8845391458956505e-09,0.5265885572683529,5.537543165710678,1.6514173143579878,6.978943919228545,3.180785833397265,0.006558638977459963,0.49626177685333,0.0002660166866989592,1.4134925975128443e-05,0.1914241960183767,2.0085815116311435e-05,0.8422664624808575,1.551249907494794e-05,0.6125574272588055,1.4083193465931413e-05,0.7274119448698315,1.2520962120618476e-05,0.2679938744257274,1.1145516821331412e-05,0.42113323124042873,9.196136926076109e-06,1.2948148279946967,1.1234078417293991,0.915792024472365,0.49497279803695926,0.2883032988896132,0.30456343215571224,0.043857547941477594,0.045111804127833055,0.7881628188818632,0.719224720640184,1.6475795234029031e-06,1.0662614041158547e-06,0.2679938744257274,0.2679938744257274,2.0870288545091867e-11,9.087444048838881e-12,0.5121207429661176,0.49043568446978664,0.05642980838124756,0.06379733234051967,0.7798014412060719,0.7438593887938032,9.850337659471729e-07,6.898630494978358e-07,0.57427258805513,0.42113323124042873,7.364189992009648e-12,4.1260574869709635e-12,0.6846270341956782,0.6874568827648729,0.057762523990908095,0.052126588341169594,0.9453635193129417,0.9874382002263257,1.5476434440764098e-06,1.7866460108119207e-06,0.6125574272588055,0.7274119448698315,1.6394927870365588e-11,2.1005983071418756e-11,0.8668393300420124,0.892553028355623,0.05531992202809404,0.0598684060037137,0.7264770075084825,0.9266598085101365,1.6162082792100692e-06,1.5364966478587352e-06,0.8422664624808575,0.8422664624808575,1.8978726895078253e-11,1.3047393092153363e-11,1.1234214558553555,1.150646229573208,0.06816222391684078,0.07044499900699663,0.8659808202413342,0.8841870365625824,1.6577914477647043e-06,1.0948851151394898e-06,1.1102603369065849,1.1868300153139357,1.4133486385117221e-11,5.889607248400833e-12
Moderate_C7_P4_10,C7,P4,10,Moderate,Medium_SCS.xlsx,355.144,64.0,8.84,6.83,20.33,22.922125692751703,18.81271622550241,0.00408989758954097,0.0054413540353096205,0.001992723190263974,208.32451752480935,-6.521371944783791,4e-06,0.00018959409340795012,0.00035466386757908547,3.8311319443236206e-05,8.895861535095355,0.9708254572889403,3.7e-06,1621.6216216216217,1621.6216216216217,3.7e-06,4.246988286821757e-07,6.048977697214287e-07,8.65193381887457e-07,1.862781089951603e-06,6.21661668561189e-10,0.0001173153925161889,3.939087993088289e-09,0.4070143426011124,5.478114852749433,2.6391635657530674,6.960514586151687,4.728030369849889,0.006390101294301119,0.5038597016258858,0.0002659091509872693,1.5707809741307488e-05,0.2679938744257274,1.486879187489509e-05,0.6125574272588055,1.4458542351492737e-05,0.7656967840735068,1.3446067288684447e-05,0.1914241960183767,1.3522629714277175e-05,0.6891271056661561,1.3409171873174186e-05,0.42113323124042873,9.498860167615537e-06,1.028374125486161,1.0084611364307166,0.8963481606089371,0.503275184658357,0.2887322871683587,0.30870988956000955,0.039271273586456774,0.054084948055427025,0.7312214466836471,0.9258337813187049,1.3896194189896383e-06,9.367328756985679e-07,0.2679938744257274,0.34456355283307805,1.5579589097659565e-11,6.173092632785167e-12,0.5164518203353993,0.48699320860814105,0.05615534451696316,0.06344397859186465,0.7352815644955137,0.735259823036269,9.959045183433026e-07,6.912791491791756e-07,0.57427258805513,0.42113323124042873,7.750800315067611e-12,4.223113466347552e-12,0.6894344073978431,0.6881915053425336,0.05895423791718963,0.05173979971728435,0.9353204684849846,0.9845633651724127,1.5959419552338405e-06,1.8440523005574663e-06,0.6125574272588055,0.6891271056661561,1.7587140777191036e-11,2.243096797736997e-11,0.8682089656899182,0.8984089416644166,0.06085205672444941,0.062194225726876655,0.7797222615114529,0.9841837754314363,1.4051941766343114e-06,1.3513032653448686e-06,0.8422664624808575,0.8805513016845329,1.4231512853171627e-11,9.656117526042636e-12,1.126082013303271,1.151998436368421,0.0671680819282447,0.07134292701538024,0.851157246340758,0.9488446968238423,1.7080688559294742e-06,1.2629769780272325e-06,1.1102603369065849,1.1868300153139357,1.5312115075724624e-11,7.30945879813049e-12
Moderate_C7_P5_05,C7,P5,05,Moderate,Medium_SCS.xlsx,355.144,64.0,8.84,6.83,20.33,20.903059439119932,19.95306812265654,0.00403213516405723,0.00551080250063111,0.0018935163571768764,226.01524792499436,-6.688673488007389,3.7e-06,0.00018451715970063342,0.00033087175427177205,4.596971912164672e-05,5.7651517792632525,0.03491824042851348,3.32e-06,1807.2289156626507,2325.5813953488373,2.58e-06,6.303526208326978e-07,5.310352043344403e-07,9.085349439252798e-07,2.75634885173986e-06,8.118053537282421e-10,9.21990343783297e-05,3.895604004220234e-09,0.4500613494012537,5.582178584950044,1.2280928937016602,6.957412981142034,2.2746240529306854,0.0069878621214159425,0.446144389698909,0.0002649372611248068,1.4857025002056884e-05,0.22970903522205205,1.8632475603454695e-05,0.8805513016845329,1.6838898762008065e-05,0.6508422664624809,1.4124905040174018e-05,0.7274119448698315,1.512006228387437e-05,0.22970903522205205,1.3627250707685066e-05,0.3828483920367534,1.347510787346087e-05,1.106513838005812,1.109545975095436,0.9148435972448004,0.4445629455728808,0.298852485455665,0.30854745722266913,0.0579993209538092,0.06165427654061965,0.8890639897348701,0.8413800635508291,1.7004639650217288e-06,1.2601049723414922e-06,0.22970903522205205,0.22970903522205205,2.039707498256934e-11,1.2018515146409587e-11,0.4942588737522422,0.48065011878302455,0.06088077847786436,0.06154853660857253,0.8093197993466049,0.6567233143937148,7.856192543826571e-07,7.164088395654913e-07,0.57427258805513,0.42113323124042873,5.163514222855589e-12,4.496320078114688e-12,0.6805840595263368,0.7008003168544469,0.04964639172928493,0.049358211306516624,0.9372749897618785,0.911586256819395,1.731100467239311e-06,1.6930389077771662e-06,0.6508422664624809,0.7274119448698315,2.046276704909796e-11,1.9954767081151703e-11,0.9008171825879367,0.9092841627519245,0.05707547825414726,0.06252317170907629,0.9018343020332578,0.9469839277063345,2.517251828383676e-06,1.646320025899896e-06,0.8805513016845329,0.9571209800918835,3.57659251346642e-11,1.5034534218621612e-11,1.1745069468605562,1.1260632454801036,0.06346507421786397,0.06341414877363717,0.8443785691241013,0.8933312929765918,1.9832477180347495e-06,9.992294071341376e-07,1.1868300153139357,1.14854517611026,2.0190563260409762e-11,4.8520055438895545e-12
Moderate_C7_P5_10,C7,P5,10,Moderate,Medium_SCS.xlsx,355.144,64.0,8.84,6.83,20.33,21.40816181465775,17.84149271361047,0.00408956370268847,0.00547474272056034,0.0019622207794810693,208.51113366308155,-6.220836014042034,3.64e-06,0.00016429474716875929,0.0003154166447541574,4.38246653835468e-05,5.298077218846012,0.43013649654011604,3.34e-06,1796.4071856287424,1796.4071856287424,3.34e-06,4.2028025664956625e-07,4.2906542407603157e-07,8.358103282645643e-07,2.4178249525391943e-06,7.437491621884312e-10,0.00010634936632576934,4.522371400108055e-09,0.4902592442589802,5.437170062580392,2.3508403052102818,6.911329126851519,4.430795679020252,0.006605883381340789,0.4696759642895554,0.00026554602125984596,1.6425136873161604e-05,0.22970903522205205,2.180677343581984e-05,0.9188361408882082,1.647954418710531e-05,1.1868300153139357,1.5390932295342926e-05,0.7274119448698315,1.4727949133055482e-05,0.42113323124042873,1.3826965219701067e-05,0.9188361408882082,8.858597431964394e-06,1.3232630626774158,1.0651612869402016,0.8899737085951638,0.46961975131261163,0.28722997336444905,0.3023011790703157,0.055970902015917604,0.06169126612061868,0.6747766573173828,0.7969237796398196,1.497948848299426e-06,1.04193935023082e-06,0.22970903522205205,0.22970903522205205,1.940512650466332e-11,8.711555664958482e-12,0.49656201482915646,0.47826248969286295,0.05848939198848339,0.06317803991870613,0.862756005870601,0.5640753029045299,8.294436840909335e-07,7.5367634296251e-07,0.57427258805513,0.42113323124042873,5.278230640563001e-12,5.797821257866942e-12,0.6780271580994655,0.7053623798540758,0.05005037370949663,0.048716307158314306,0.9174356994380453,0.8607650219143638,1.674414414719729e-06,1.6318784070435067e-06,0.6891271056661561,0.7274119448698315,1.9548871080761932e-11,1.979100858691927e-11,0.8926305317354049,0.9058037301179622,0.05714599859257255,0.06445251050172592,0.9180507459303253,0.9812852147747244,2.4376590696301252e-06,1.4274982762157264e-06,0.9188361408882082,0.9188361408882082,3.296511983684949e-11,1.0853036359776863e-11,1.1715895855777678,1.1394460401419753,0.06561882611178567,0.07356874753935767,0.8643559450837807,0.913600583490757,2.183232992390432e-06,1.0466589552819027e-06,1.1868300153139357,1.1102603369065849,2.3696959793471363e-11,5.396102799846115e-12
Moderate_C7_P6_05,C7,P6,05,Moderate,Medium_SCS.xlsx,355.144,64.0,8.84,6.83,20.33,21.326562870011166,16.581262068715418,0.00417637428434033,0.0055421878647667795,0.001979675208486434,233.61915269014807,-6.9695660036308,3.98e-06,0.00014711657375473272,0.00029284612040329723,3.753988765748384e-05,6.1452300405696665,0.49619067578778225,3.82e-06,1570.6806282722514,1570.6806282722514,3.82e-06,6.466020848883786e-07,4.6250379487693513e-07,8.942177235706595e-07,1.8322846107901137e-06,6.473657972458977e-10,8.863140888771455e-05,3.5452304804406116e-09,0.49407272327648816,5.250588073142387,2.055914556525073,6.74951831941984,3.952287686009709,0.0062031201200561485,0.49277928904405954,0.00026122223215480534,1.4075812906076739e-05,0.1914241960183767,1.7422555020447628e-05,0.8039816232771821,1.6867974380627852e-05,0.34456355283307805,1.4852187291044731e-05,0.34456355283307805,1.6975311138431123e-05,0.7656967840735068,1.1880618881518564e-05,0.9954058192955589,8.845842362222683e-06,1.0328776647644795,1.4288236899858935,0.9011578429017442,0.49225022989524786,0.3061021627230186,0.3335153520760711,0.051106855204142695,0.04679339132367089,0.9130659196811177,0.5237760843850195,1.6197867102789637e-06,1.1226183402776272e-06,0.34456355283307805,0.34456355283307805,1.8284184887488085e-11,1.3747369901978643e-11,0.5000078229173343,0.48093535934070886,0.058068520139244635,0.058220850869097326,0.8401100604941103,0.7981402832158623,1.1323099648982203e-06,7.170273997795789e-07,0.4594180704441041,0.42113323124042873,1.0108175412426736e-11,4.037805509380525e-12,0.7090555192985685,0.6983390247563793,0.056844940458072736,0.05186320688501705,0.724883883695783,0.948867016311195,1.1506271660647761e-06,1.4783344821108783e-06,0.7656967840735068,0.7656967840735068,1.039551759715453e-11,1.4701223965896798e-11,0.8632212845023999,0.8936383112255374,0.06444682583736785,0.06922961940963294,0.682097473010582,0.9626822053009892,1.4166501579237337e-06,1.4496980401212857e-06,0.8039816232771821,0.8039816232771821,1.5938489248087074e-11,1.132557374181649e-11,1.132277160029467,1.1515600947876299,0.07991597210448254,0.07595378789741948,0.8952644763013995,0.9664606649157325,1.9717310644703592e-06,1.1224202404752452e-06,1.0719754977029097,1.1868300153139357,1.9650870792229194e-11,5.705504575909198e-12
Moderate_C7_P6_10,C7,P6,10,Moderate,Medium_SCS.xlsx,355.144,64.0,8.84,6.83,20.33,20.508690355457926,19.156891328050364,0.00406919660468553,0.00555487556516207,0.001893673205650423,240.7362631234639,-7.3332441310206375,4.08e-06,0.00017191676636820684,0.00029388063801622573,3.788468828982964e-05,6.238634303530908,0.0022944899477070737,3.74e-06,1604.2780748663101,1604.2780748663101,3.74e-06,7.428386305216533e-07,4.762857614588533e-07,8.969473172957494e-07,1.8698373627840398e-06,6.955826167259522e-10,7.541457968415057e-05,4.809441508669242e-09,0.5157006478285995,5.436080963837326,1.8596090897985895,6.840126385285332,3.6779201083051474,0.0067808453978356244,0.46564349340959954,0.00025989927358455005,1.35644804186268e-05,0.1914241960183767,1.7363154443655767e-05,0.8039816232771821,1.723964920729581e-05,1.0719754977029097,1.373247912958318e-05,0.34456355283307805,1.112339358030412e-05,0.8039816232771821,1.0727574081947711e-05,0.6125574272588055,8.832257654563324e-06,1.00716396416835,1.0368972946199642,0.9076086672823909,0.46436242036931896,0.2936924721297383,0.3268263000584818,0.05125295454303366,0.048710196843062575,0.9089060205604921,0.779030632413248,1.2998893243404074e-06,9.951608433749556e-07,0.22970903522205205,0.34456355283307805,1.1765428379808931e-11,7.8410090923959e-12,0.5049659627778867,0.4888480767837299,0.05540638163547489,0.059635399273078975,0.9160487115516832,0.8744557732344989,1.1818527473762665e-06,7.100414000689649e-07,0.57427258805513,0.42113323124042873,9.731641537094004e-12,3.6928178109138416e-12,0.7028040937182621,0.6918815635063934,0.059486330999467416,0.054654527821119236,0.8127083793489186,0.9912621173323326,1.1239225326550643e-06,1.3408337699848e-06,0.7656967840735068,0.7656967840735068,9.600000912809473e-12,1.1834952525474187e-11,0.8591510666314452,0.8888194156341248,0.0639569361691818,0.06880151602767016,0.5994231098333471,0.902260848423002,1.2145654026900054e-06,1.1892538990796265e-06,0.8039816232771821,0.8039816232771821,1.1989394429156693e-11,7.864099663094581e-12,1.1294453958505335,1.142478858846053,0.07902986180072391,0.07577683474423462,0.8819099468593449,0.953367073872266,2.0397111172268796e-06,1.2227268713384368e-06,1.0719754977029097,1.1868300153139357,2.1121696281978178e-11,6.8185973819925206e-12
Moderate_C15_P1_03,C15,P1,03,Moderate,Medium_SCS.xlsx,417.843,10.14,67.43,1.85,20.58,9.48709628281313,6.420927439247803,0.00543312439717737,0.006306454870155725,0.0025744464372597126,73.01969512296372,-0.35377637444353643,1.148e-05,0.0003295384993355377,0.0005949858814362612,0.00013927628913725223,2.760375568675332,0.47313710450468516,1.026e-05,584.7953216374269,584.7953216374269,1.026e-05,3.1819443971498884e-06,1.0314761384350614e-06,3.83960365451052e-06,2.527817130239613e-05,2.8011107410782866e-09,0.0004889558491088065,9.145443513614352e-09,0.583660682673299,4.629952853082888,1.4035428131351582,7.0062364885258255,3.6328377152290487,0.006427112970979799,0.2436777888587542,0.0003092812332883202,2.548384893689855e-05,0.1914241960183767,0.000148176443106154,0.3828483920367534,2.6080012614778733e-05,1.684532924961715,1.9500500399326406e-05,0.1914241960183767,0.00013223672989688746,0.3828483920367534,1.8416621465183332e-05,0.6508422664624809,3.2852084661113496e-06,5.681609116269288,7.180292159807332,0.7108941049662738,0.24073139153083914,0.30122619322082445,0.29497341819287637,0.05032227797083146,0.048253772083020736,0.5064642657691334,0.43526773967365473,4.6185195132793725e-06,3.614471092229167e-06,0.2679938744257274,0.2679938744257274,2.1926659545905584e-10,1.435477702844177e-10,0.4885439395600244,0.46520632102236226,0.055526179113642986,0.04035949947817807,0.9439141966429704,0.733935222744482,2.445054642469514e-06,8.577850191065686e-07,0.42113323124042873,0.42113323124042873,4.023819522723252e-11,6.2269630682322e-12,0.6847335389645864,0.6791775315961491,0.05352055832846351,0.05543456619079282,0.9699320541148333,0.8942333676142816,1.8829304786002827e-06,3.467467842346112e-07,0.6508422664624809,0.6508422664624809,2.381077083675833e-11,8.751679634430362e-13,0.8895846829674919,0.9080775371790526,0.06516725753678564,0.06703326239339372,0.9657379681778313,0.8804530998459161,1.5670120341959456e-06,2.7486180278466796e-07,0.8039816232771821,0.9954058192955589,1.3093340402552336e-11,4.3477771000325093e-13,1.160673444236042,1.1233502495900292,0.0752631528262655,0.07330478924545969,0.9729023962577305,0.8355546127632303,2.431371843720315e-06,2.4892821851449786e-07,1.2633996937212861,1.0336906584992342,2.631613374546747e-11,3.0367889967123624e-13
Moderate_C15_P1_05,C15,P1,05,Moderate,Medium_SCS.xlsx,417.843,10.14,67.43,1.85,20.58,10.218485014542612,6.810065921392844,0.00544614598442516,0.006313132607205878,0.002596137767901365,79.1181390864876,-0.3785536318944156,1.156e-05,0.00030993469107055293,0.000587026414879217,0.00013309934604117458,2.7351928963494307,0.3857438990739963,1.008e-05,595.2380952380953,595.2380952380953,1.008e-05,3.984424029591155e-06,1.4321325192852309e-06,3.7200369236841622e-06,2.306805805021787e-05,2.683778441968671e-09,0.0004297906761926674,8.68313027756165e-09,0.538524164321258,4.62456929665911,1.3589989941908451,7.019816821097761,3.510020248742471,0.006192429017386246,0.2502230851533894,0.00030982686691511014,2.5014524926304587e-05,0.1914241960183767,0.0001389127288015839,0.3828483920367534,2.6480061380412204e-05,1.7611026033690658,1.8707328961751518e-05,0.1914241960183767,0.00012304067340238,0.3828483920367534,1.9229293457744482e-05,1.5313935681470137,2.9987606113529365e-06,5.245936614724149,6.3986057144611515,0.7277248693214751,0.24692906021664385,0.30275702260587384,0.2949314288306398,0.050376859081861756,0.04979061580907748,0.47259240078813913,0.4649717515163492,4.479244528427923e-06,3.5807779411130467e-06,0.2679938744257274,0.2679938744257274,2.17322206678994e-10,1.3838389338976521e-10,0.4889523536479155,0.46461533557218265,0.057817219784933836,0.046015673306926075,0.8948427289791612,0.6626079050806246,2.3900209255968376e-06,9.167828697230135e-07,0.42113323124042873,0.42113323124042873,3.987554331222702e-11,7.495465911126282e-12,0.6815617101880325,0.6847179148197399,0.0542019788831811,0.052954249404988545,0.9667359996917617,0.9859541560437549,2.0186893277873715e-06,3.465383033497886e-07,0.6125574272588055,0.6508422664624809,2.7436125347501244e-11,7.934887957302778e-13,0.8984555056311526,0.8853060475239428,0.0671295498784953,0.04746402277892981,0.9869998599209417,0.6504117844223555,1.5963191120368893e-06,2.3522749198913154e-07,0.8039816232771821,0.8805513016845329,1.3461355461365042e-11,3.92558510364262e-13,1.1636301245168126,1.1591579976425501,0.07378985795356753,0.07025327792581561,0.9544527653311163,0.8268681655221156,2.5289481299031993e-06,4.1592499214974355e-07,1.225114854517611,1.225114854517611,2.919211854357025e-11,8.820729670183025e-13
Moderate_C15_P1_10,C15,P1,10,Moderate,Medium_SCS.xlsx,417.843,10.14,67.43,1.85,20.58,9.939271120751258,6.827358576329621,0.00541910114937208,0.006301446567368129,0.0025728262614828257,77.65055400000881,-0.4957469375085371,1.168e-05,0.00028549352962032004,0.0005623704644412122,0.00013259608702255086,2.559159417545547,0.28833441672001436,9.76e-06,614.7540983606558,614.7540983606558,9.76e-06,4.286878321939099e-06,1.2912698068514635e-06,4.0121377983108715e-06,2.290170248669827e-05,2.7002869764579144e-09,0.0004271022787661736,1.1631384932386934e-08,0.5631550405220109,4.65412189596605,1.3663997060552588,7.058052636085467,3.4316133929089294,0.006290514525339161,0.2381189575335682,0.0003083906207225005,2.4515979712398005e-05,0.1914241960183767,0.00014143087510152578,0.42113323124042873,2.7736025945997128e-05,1.6079632465543643,1.96981069644337e-05,0.1914241960183767,0.00012540367316974153,0.3828483920367534,1.9086009743593434e-05,0.57427258805513,3.432072034988973e-06,5.099175717448499,6.5704496793199985,0.7232117755857524,0.2349891061208779,0.302510395628722,0.29612507717118747,0.050444502024549975,0.05044862029190283,0.5251214048332927,0.45621782334340155,4.378886105507189e-06,3.257739363608403e-06,0.2679938744257274,0.2679938744257274,1.9302236425355303e-10,1.1720292681332468e-10,0.4872577625855886,0.46706861594460264,0.05892956364541398,0.051137545058378746,0.8669042416625979,0.6441845421813605,2.398265590929262e-06,8.752755060735013e-07,0.42113323124042873,0.42113323124042873,4.119425203789136e-11,6.842145348305393e-12,0.689177354167894,0.698401138781419,0.05490507656063977,0.05894793173570998,0.9939475791369509,0.8206599507645084,1.8202154439262862e-06,2.720844059505051e-07,0.7656967840735068,0.7656967840735068,2.1748587096755857e-11,5.983863273864199e-13,0.8972019609807891,0.9031489858409492,0.06785462777398751,0.07156750791115302,0.9877950400133995,0.8768292800312057,1.7900907446828397e-06,2.085658378592421e-07,0.8039816232771821,0.9954058192955589,1.6898085723293737e-11,2.6742995591787404e-13,1.1612094738471315,1.134150717732785,0.07414860080235527,0.07674814651614867,0.9668069496223306,0.9291367018991167,2.5334303945214145e-06,3.1764142426165944e-07,1.1868300153139357,1.0336906584992342,2.877225976423552e-11,4.755980030515774e-13
Moderate_C15_P1_09,C15,P1,09,Moderate,Medium_SCS.xlsx,417.843,10.14,67.43,1.85,20.58,10.003967678459675,6.440346895137018,0.00544013602108003,0.006258041276542191,0.0026023506272748465,78.17080807714223,-0.37271370861524517,1.096e-05,0.0002940768925813343,0.0005476730187053693,0.0001316486846123446,2.6776809688542573,0.38405420349865327,1.026e-05,584.7953216374269,584.7953216374269,1.026e-05,3.935624822106668e-06,1.3342224121319528e-06,3.8097644691465046e-06,2.2579332591484452e-05,2.6698996472109872e-09,0.00044908538522127393,1.237095718218007e-08,0.5985084475784807,4.60659475428733,1.4105079191957748,7.002479645723724,3.5901548771609515,0.0060837989309465035,0.25287902889422775,0.00030880965735942433,2.501511594497153e-05,0.1914241960183767,0.00013763721483730102,0.42113323124042873,2.6563636587588252e-05,1.7611026033690658,1.9961919668830363e-05,0.1914241960183767,0.00012194604662845949,0.3828483920367534,1.900972882834288e-05,0.8039816232771821,3.529554277769184e-06,5.181414419748425,6.414927920050814,0.7288075739779757,0.249390980080942,0.3014765530938959,0.2963348413432521,0.05050437057805534,0.04852763168214626,0.4706953415932748,0.4746346374000221,4.517552775944679e-06,3.7633896144272295e-06,0.2679938744257274,0.2679938744257274,2.2067440835795125e-10,1.4752792202404985e-10,0.4883267737034296,0.46590476591703756,0.05889355757029909,0.05198359037993072,0.8773873418521834,0.6049314039371829,2.336923241839078e-06,8.725576409837935e-07,0.42113323124042873,0.42113323124042873,3.8750197588425145e-11,7.36640236610566e-12,0.6844676314119328,0.6961819100469898,0.054580179335406355,0.0492561503214264,0.9774299081956922,0.8250138654376264,1.775160360143475e-06,2.140545706339423e-07,0.6508422664624809,0.7274119448698315,2.104645223146997e-11,3.438717474084372e-13,0.8880117290569435,0.8875139528755912,0.06657896377633449,0.07884797580932136,0.9490428967904396,0.7027494771862467,1.7358077345114616e-06,2.7994637183140596e-07,0.8039816232771821,0.8039816232771821,1.623700502632978e-11,5.693367993346191e-13,1.1591398791452072,1.1374894729601688,0.07555130958478284,0.06558289063950885,0.9787442414561806,0.8256556830347079,2.6315068612788068e-06,3.8082852667606745e-07,1.225114854517611,1.1102603369065849,3.076287249261099e-11,7.345898451059734e-13
Moderate_C15_P2_01,C15,P2,01,Moderate,Medium_SCS.xlsx,417.843,10.14,67.43,1.85,20.58,18.627641104122002,18.151513345169686,0.00545649647685288,0.006301112680515616,0.0025914152390679565,212.34414105854097,-0.8314998993694638,1.16e-05,0.00012868745200926812,0.00022172448130509785,4.757727987734471e-05,2.8589053422365427,-0.37109194357763625,8.14e-06,737.1007371007371,737.1007371007371,8.14e-06,3.838329348195291e-06,1.4706951925367594e-06,2.672363221303354e-06,2.6127808495503085e-06,8.516762826590254e-10,0.00014693346742750108,1.4076033193648223e-08,0.5676254145737704,4.79253800819542,2.7329510786505584,7.095502700442751,4.9380778685817095,0.004289785367040777,0.3725752800186664,0.000296667614611395,1.5133560475512292e-05,0.1914241960183767,2.7868792192784473e-05,0.3828483920367534,2.409050126359277e-05,1.7611026033690658,1.863444829785709e-05,0.1914241960183767,3.18825233674428e-05,0.42113323124042873,1.2580863273986714e-05,0.7656967840735068,4.014913880845755e-06,1.156837324844892,2.534207720002661,0.9083666587899831,0.36111724239249,0.31695439478872106,0.30986899085986297,0.05338189100076865,0.047301204652805066,0.8729584692006899,0.7720280821548473,2.864458047637597e-06,1.954777459039362e-06,0.2679938744257274,0.30627871362940273,6.007421489217189e-11,2.9979452736454263e-11,0.5052957617137017,0.4642944465652363,0.05344085299358724,0.05851704412291306,0.9645209960793514,0.31582476912235385,1.945733266518161e-06,5.206279017059396e-07,0.57427258805513,0.42113323124042873,2.520261982212875e-11,3.642822710168976e-12,0.6806558317773047,0.7074411044541061,0.049521443271254684,0.05560755865851078,0.9431138125231674,0.7883233145326236,1.6678180474320258e-06,3.764950975142112e-07,0.6891271056661561,0.7656967840735068,1.886979127620427e-11,1.1552487608161523e-12,0.8983412835124307,0.8968045931075111,0.0671820215225435,0.05465843397699251,0.9815262831113777,0.6233639698025241,1.4843884203267794e-06,3.1932220390651216e-07,0.8422664624808575,0.9188361408882082,1.1738652880989607e-11,8.067178624290746e-13,1.1639256750769775,1.1218183371186659,0.07809105589857931,0.06792039889362471,0.9439585781815405,0.8462421515704818,1.994161570249814e-06,4.4769683952352463e-07,1.2633996937212861,1.0719754977029097,1.8195086673868175e-11,1.0273015684485346e-12
