signal_id,sample_code,scs_label,Ash_Content,Area under FFT curve_raw,Magnitude of dominant frequency_raw,Spectral Bandwidth 1_raw,Spectral Bandwidth 2_raw,Spectral Bandwidth 3_raw,Spectral Area 1,Spectral Area 2,Spectral Area 3,Spectral Area 4,Spectral Entropy 1,Spectral Entropy 2,Spectral Entropy 3,Spectral Entropy 4,Absorption Proxy_proc,Peak Time_proc,Rise time_proc,Fall time_proc,Signal Energy_proc,Area under the curve_proc,1st peak magnitude/2nd peak magnitude
Moderate_C15_P5_10,C15,Moderate,10.14,0.0003041141104313973,7.462501791537415e-05,0.056055095129905516,0.04397527332342221,0.055727747542122175,7.257559675983709e-06,4.013390385244554e-06,2.0590638896588045e-06,1.7694879746534473e-06,0.8744067949554903,0.6620022913372602,0.8739442961152065,0.9468051294165644,0.00545048651350775,7.96e-06,1.5971866705252357e-06,3.3291486188337193e-06,1.50402903988755e-05,1.8155718492478516e-09,1.5935886489052766
Moderate_C15_P5_12,C15,Moderate,10.14,0.0003066972801123559,7.843893049643885e-05,0.05519962359477943,0.0432589804295762,0.05709647908527173,7.389345162366792e-06,3.854488269302273e-06,2.0880227781595755e-06,1.6175628234580052e-06,0.8621214933436191,0.6571714586151527,0.9265760813598716,0.9822039961762308,0.00545182206091777,8.18e-06,1.4266255673320311e-06,3.6370006919351813e-06,1.580308470541644e-05,1.91480200471827e-09,1.6463531851845798
Moderate_C16_P1_01,C16,Moderate,12.9,0.0003044123579272205,6.17672413654185e-05,0.05975752887846099,0.04862356325240123,0.05986390134493242,4.8535753821206e-06,6.5956885606713645e-06,2.663848256180604e-06,1.819415435857595e-06,0.8641367611677934,0.9000132014546629,0.7989100925131157,0.9817186693848969,0.00539072076690896,7.78e-06,1.4083537030547584e-06,2.949425287271386e-06,1.1229165501000742e-05,1.52789484125049e-09,1.3704840388147566
Moderate_C16_P1_05,C16,Moderate,12.9,0.0003040275685020636,5.6846893563203733e-05,0.059428406003558594,0.049445373186136184,0.058906836545129175,5.011843023520932e-06,6.217850206502149e-06,2.4410200054504695e-06,1.936986426420179e-06,0.8654701106562532,0.913389465875785,0.8363249985995092,0.9769313541981242,0.0053646775924134,8.18e-06,1.381703607018128e-06,3.5388868835420385e-06,1.0204401992439803e-05,1.4162198413317389e-09,2.145491433990561
Moderate_C16_P1_10,C16,Moderate,12.9,0.0003015104711102828,5.80301784391654e-05,0.059528340470703246,0.04990107434521504,0.059753417354237094,4.841150105934926e-06,6.05788086185227e-06,2.391836715133994e-06,1.6628460207878961e-06,0.8317460993393856,0.9189963628502544,0.7844355201620203,0.9906491770237854,0.00534030385218038,8.1e-06,1.2851827474538015e-06,3.6116872415685186e-06,9.88705739149675e-06,1.38355720692755e-09,2.2243839854999234
Moderate_C16_P2_01,C16,Moderate,12.9,0.0003041997461030228,4.1151656731096736e-05,0.05040579869200376,0.05017860330512169,0.05478094852863737,3.4757730011723234e-06,3.709880181960465e-06,1.2959807250805063e-06,1.1467748985386835e-06,0.7500877428923645,0.9011611372921808,0.5433081934235386,0.9655102131466008,0.00541676394140452,7.98e-06,1.2409250253013683e-06,3.201602657530234e-06,5.475950731068656e-06,1.176423161980599e-09,1.5120392944130805
Moderate_C16_P2_05,C16,Moderate,12.9,0.0002992123083464768,4.018526407327103e-05,0.052213985289294704,0.051798981815567316,0.05554887638360234,3.2777874357547543e-06,3.8071270228470866e-06,1.0675601999945491e-06,9.54899445518769e-07,0.7308695905621938,0.9200918470297176,0.4576720662096028,0.9463431817348703,0.00531125569601225,8.1e-06,1.5380211360050762e-06,2.9174638405404203e-06,5.643403692173301e-06,1.2333355447444602e-09,1.2951229876335475
Moderate_C16_P2_10,C16,Moderate,12.9,0.00030540395120114047,4.05169968919474e-05,0.05248421182907951,0.05074458878370845,0.05613921820484626,3.3812385843123524e-06,3.850675777169712e-06,1.236623734803934e-06,1.2250069051179522e-06,0.7544047496041358,0.9014895540227704,0.5421759665234265,0.9407192247803717,0.00550090342823632,7.98e-06,1.4355493148997828e-06,2.983691857557281e-06,5.3533746270892415e-06,1.1288521592288187e-09,1.3634247183127854
Moderate_C16_P3_01,C16,Moderate,12.9,0.00029901746751220327,3.88970575434328e-05,0.04908947573045029,0.045411804467227694,0.05396858836966051,3.961703505774841e-06,2.965065172806733e-06,1.5089395940176572e-06,1.0859611573445085e-06,0.7863683328995946,0.6978369286102846,0.8244529144794949,0.9699997561648291,0.00535332543942816,7.74e-06,1.8778138024877808e-06,3.6358977978810165e-06,5.534654806101945e-06,1.169693519242604e-09,1.2291101166251606
Moderate_C16_P3_05,C16,Moderate,12.9,0.00029925626070073495,3.477846374914108e-05,0.04924020089500443,0.04607925659620847,0.054316331363656205,3.908401515643586e-06,3.0879749743805765e-06,1.462928406264992e-06,9.876549788296426e-07,0.8187456364257482,0.7688253170055432,0.7232080406265733,0.9281766752446736,0.00538971910635145,7.84e-06,1.747938814844039e-06,3.82843089169263e-06,5.242058454330626e-06,1.105844673291581e-09,1.1782131770600042
Moderate_C16_P3_10,C16,Moderate,12.9,0.0002977834671239834,3.467257973548233e-05,0.049391645143657924,0.04674429128151866,0.054435191281263354,3.7104211314728237e-06,3.03930040351502e-06,1.4670853865354665e-06,1.1069946770672765e-06,0.7698312182553287,0.766885112957276,0.8130598507274703,0.9778505107292882,0.00536668091352844,7.86e-06,2.1645383757394557e-06,3.893938086386784e-06,4.775705122042606e-06,1.0532090296712436e-09,1.192342600913856
Moderate_C16_P4_05,C16,Moderate,12.9,0.0002925784267891672,5.135864372277655e-05,0.05499125247095645,0.04274628989151934,0.05484517556018586,3.2606561953379657e-06,3.85721158883035e-06,2.476129808990736e-06,1.978231380364076e-06,0.601304512903595,0.7649535721004413,0.8314987482715639,0.9421114102601591,0.00533128890716268,7.74e-06,1.289211838376403e-06,4.0853129697774835e-06,4.5187614878966864e-06,9.237105128814845e-10,1.6246730985715547
Moderate_C16_P5_05,C16,Moderate,12.9,0.000296323901024046,3.878468556846382e-05,0.04265410105865684,0.054411586959746405,0.05136082788378858,4.560678054080692e-06,3.3086090901255054e-06,1.690753603170002e-06,1.4151107967316772e-06,0.8362427927184355,0.7901900537372519,0.9231788912845297,0.9783903825409319,0.00524714942033086,7.34e-06,1.4697892301561615e-06,4.466180637115627e-06,6.396519676557054e-06,1.3223691413369072e-09,1.1563903022091704
Moderate_C16_P6_05,C16,Moderate,12.9,0.0003057419575434252,7.79983942177466e-05,0.05497909919873353,0.049288241479439006,0.052912737890745055,6.832689855765586e-06,4.260861780962638e-06,1.8144035878904725e-06,1.319080675237945e-06,0.8442689999306212,0.8519928391133783,0.7871721622335012,0.9075161493538314,0.0054207705836346,7.7e-06,1.3939012297711918e-06,3.96385769720124e-06,1.1738047223098545e-05,1.5988934832968442e-09,2.1822104759143217
High_C5_P1_01,C5,High,26.48,0.00026421091767551,1.4436812078133309e-05,0.057216979187230066,0.05848375652086516,0.05973968811182514,1.1942035256864818e-06,1.2147100240828764e-06,9.179142345925738e-07,2.29114912891725e-06,0.821371767750987,0.9175978814265335,0.698354126499297,0.944596476658514,0.00446952694084163,3.8e-06,5.86678688976341e-07,1.0906800658145454e-06,1.4550857834954171e-06,5.120979020050499e-10,1.2644087933038748
High_C5_P1_02,C5,High,26.48,0.0002626450704799351,1.679708122310117e-05,0.06044151618061606,0.0625994100560805,0.06342768148462831,1.3588889636591995e-06,1.2089919828778066e-06,7.387907919226808e-07,2.4055982676798922e-06,0.8591398866236059,0.8282565651190681,0.5926407645409609,0.9337087906145609,0.0044070900994228,3.88e-06,5.68851488884595e-07,1.065117150313298e-06,1.8698175714193817e-06,5.911856756643451e-10,1.0554316776098664
High_C5_P1_05,C5,High,26.48,0.0002622521506406827,1.545336593865218e-05,0.05692585502885642,0.05901837728455633,0.06087440105754625,1.1326605879693488e-06,1.0210600911847216e-06,1.0080340881613802e-06,2.2439791885389932e-06,0.8868445702291937,0.819759120206266,0.682187975846321,0.9303817934676679,0.0044214472340806,3.88e-06,5.9687983551012e-07,8.975659295944503e-07,1.3970752537172004e-06,4.349440866160409e-10,1.0236927058250875
High_C5_P1_09,C5,High,26.48,0.00026303271751726035,1.5917101592930866e-05,0.06077501520041171,0.058513871190580505,0.06505814403758649,1.2187665419868433e-06,1.0169737671683914e-06,8.055711799051052e-07,2.3395233816964934e-06,0.8481998529579142,0.8476839801660624,0.6064549566181447,0.9327174961169027,0.00442879274483576,3.96e-06,7.050354574985176e-07,1.109312645093397e-06,1.5799548887694085e-06,5.052934510029886e-10,1.1120665384115536
High_C5_P1_10,C5,High,26.48,0.00026347539080581235,1.5013210245274464e-05,0.06200936631238704,0.05839140490157359,0.05813445409844508,1.0733608722450035e-06,1.290610931650492e-06,1.1179143418468527e-06,2.4641869172008513e-06,0.7747231547162552,0.9164205481700491,0.7754355965192309,0.9716999545250482,0.00439673960699507,3.88e-06,6.887685110262088e-07,7.940844368046479e-07,1.744284584381487e-06,5.146130710315216e-10,1.3160158387958
High_C5_P1_01_rep2,C5,High,26.48,0.00026206906664261236,1.71195895904446e-05,0.050821870084788674,0.047364199075308935,0.0654361725212877,1.3333302119428142e-06,1.0703704436510755e-06,9.240089387429036e-07,1.977034168343634e-06,0.7823952551486253,0.5549655673427668,0.6948691148013754,0.8725978898769007,0.00436969477194199,3.78e-06,4.6372987790077397e-07,2.39038565796356e-06,2.044097222802319e-06,6.796778636854543e-10,1.2201461944449763
High_C5_P1_02_rep2,C5,High,26.48,0.00026182541387422383,1.706119328350036e-05,0.05178046275864857,0.0464601839845867,0.06461423060386517,1.3940900848263666e-06,9.294595883534047e-07,9.321650670037969e-07,1.9788591971149834e-06,0.9230271731490388,0.5216194864522379,0.7399078262684968,0.8973784296843466,0.0043747030747296,3.86e-06,4.858522656403008e-07,2.445081058860008e-06,1.9683520680286804e-06,6.706230336001684e-10,1.25833935575414
High_C5_P1_05_rep2,C5,High,26.48,0.00026326653974261763,1.814832667516584e-05,0.04262415700539793,0.054444320974610015,0.06342686089693546,1.3249721936729967e-06,1.1879246741032559e-06,1.0333097603358096e-06,1.926949696000063e-06,0.749422918766427,0.6920009911965155,0.7839206636781932,0.8361938680229252,0.00439573794643755,3.82e-06,5.061998550356613e-07,2.5055116635197907e-06,2.0143661248151287e-06,6.910650383340924e-10,1.1703855527897127
High_C5_P1_09_rep2,C5,High,26.48,0.0002628320590126404,1.7576947240995557e-05,0.05351254970087109,0.048621026955732526,0.04794386207811337,1.2496059665332688e-06,1.5029710124959176e-06,2.0259799598159794e-06,1.996641109578186e-06,0.9719391528632679,0.8907031247045224,0.9184660607149255,0.7774741826401613,0.00448288241494192,4.34e-06,5.763633969534672e-07,1.029971685822181e-06,1.4645833214574303e-06,4.848747689304967e-10,1.0878439921798913
High_C5_P1_10_rep2,C5,High,26.48,0.0002613389068671348,1.7235369868353965e-05,0.054720500045554815,0.04396623065653193,0.050220684574441316,1.3075408650977828e-06,1.6109465593820228e-06,1.971324410833532e-06,2.100418888341574e-06,0.9063774860690378,0.7618426511831679,0.9658252120447536,0.8539001975351274,0.00440775787312781,4.36e-06,5.818297954699854e-07,9.790494665475737e-07,1.5803506562236272e-06,4.906190649962495e-10,1.0954138338661359
High_C5_P3_10,C5,High,26.48,0.0002637843657012483,1.7869393098230153e-05,0.05045593828265079,0.042579668822844745,0.04983909874720793,1.2372724387111856e-06,1.4514156095054936e-06,1.9262168985237632e-06,2.249854614265141e-06,0.7753250986765641,0.7716811939368284,0.9466619717632062,0.8423492943553584,0.00443413493447587,4.44e-06,6.926697665485046e-07,9.152598663151101e-07,1.4646318852757148e-06,4.5967364861377806e-10,1.0967673830273714
High_C5_P4_10,C5,High,26.48,0.00026537581566888897,2.01163651404669e-05,0.05295749447862323,0.050164809973750904,0.05840453429217755,1.3294993728216446e-06,1.477941831709882e-06,9.115416111056891e-07,2.1814909925346135e-06,0.7338077756214954,0.6630985266501824,0.715421335096973,0.8514161577064374,0.00446117976952895,3.88e-06,6.696039774648062e-07,1.2218479224329438e-06,2.849859772515547e-06,7.277663857265927e-10,1.013259303986451
High_C5_P4_01,C5,High,26.48,0.0002663665095429908,2.0215924387320567e-05,0.05266718838111482,0.05595940989756379,0.057431476890135516,1.3082099145148342e-06,1.3360763461744686e-06,1.1042460954811841e-06,2.129748486204648e-06,0.9177871793544584,0.6522055949790838,0.7893654583966159,0.788594333129704,0.00448121298067939,3.86e-06,6.761238830551119e-07,2.697129679250437e-06,2.523444064796694e-06,6.88970079933068e-10,1.0340298976738593
High_C5_P4_05,C5,High,26.48,0.00026652884474307495,1.945925332086778e-05,0.05365040386316311,0.05347179202397095,0.05708585649315963,1.33896132665367e-06,1.4749130623564463e-06,1.043647958306787e-06,2.0525302039913566e-06,0.9535142159709562,0.7355880429849975,0.7618796146227129,0.7750308422944343,0.00446385086434901,3.86e-06,4.238870552190436e-07,1.018778447442837e-06,2.8282499418298154e-06,7.009643572188474e-10,1.144397479774548
High_C5_P5_01,C5,High,26.48,0.000264248910212925,2.1180671262664737e-05,0.04862271054799428,0.04794792713482453,0.055112169177507206,1.3356735813623175e-06,1.5016133749066206e-06,1.0514207005573777e-06,2.1016382635230254e-06,0.722728380045278,0.6880357487000383,0.6079727428403564,0.923638116173746,0.00435133099505409,3.98e-06,4.742410766764981e-07,2.676903009629021e-06,2.655471474559106e-06,7.984869141923753e-10,1.3642095382921744
High_C5_P5_05,C5,High,26.48,0.0002642790237975412,1.89824727091696e-05,0.040707741181689495,0.046775866101902264,0.05165703355417269,1.2063920646711396e-06,1.5345125952450396e-06,9.89529198019241e-07,1.9412983655859548e-06,0.6908808059824201,0.6954406463829248,0.6960009400691499,0.9067820858868203,0.00441143062850538,4e-06,9.864439527057036e-07,2.7654656914017335e-06,2.100399122793069e-06,7.089733334096594e-10,1.3048264510973597
High_C5_P5_10,C5,High,26.48,0.0002639044798888051,2.0271389445190336e-05,0.05056990404515505,0.049198661994993086,0.05614766288463019,1.2163025018785195e-06,1.4548708342771552e-06,1.1012988817741725e-06,2.027086140660152e-06,0.629229277498403,0.6066853549990954,0.7907332601393467,0.90036423268694,0.00441877613926054,4.02e-06,5.547979355939611e-07,4.5268388408402684e-07,2.2167315125472344e-06,7.206034151855591e-10,1.3963214365064882
High_C9_P1_05,C9,High,39.72,0.0002766355832731585,3.735329198045585e-05,0.06412762655972186,0.04945608179107055,0.054138428251342345,2.9039616269289876e-06,2.8616519721057723e-06,2.1765156174979097e-06,1.7276203016772497e-06,0.7574584013455958,0.7920629987391303,0.9002937929216053,0.9761436343978745,0.00484348021564969,7.34e-06,1.9028676563476677e-06,8.965966948132779e-07,4.980241709196822e-06,1.181979852811489e-09,1.6458913973626015
High_C9_P1_10,C9,High,39.72,0.00027719764310610556,3.800567092955513e-05,0.06424013440627137,0.04772337848841594,0.055012995254134694,2.8190409751664476e-06,2.7580417273013514e-06,1.974864418062676e-06,1.4942276292045976e-06,0.7429780235016449,0.7473116193598667,0.9289580885628007,0.9193749275077552,0.00482545032561429,7.2e-06,1.5736649334232984e-06,9.479230665824117e-07,4.431201112532178e-06,1.126035747309738e-09,1.352735380687311
High_C9_P2_05,C9,High,39.72,0.00027354056179857897,3.056355276039811e-05,0.061255879685501266,0.05774637096482097,0.046142113069281565,2.7579162986074157e-06,2.675780297658028e-06,1.946207184907973e-06,1.8454905322328628e-06,0.8361920693787576,0.7905047341669085,0.847377775809541,0.9910792914519982,0.00488421441165557,7.22e-06,3.4373282541447223e-06,9.938819769572046e-07,2.942582360713321e-06,8.627429264653562e-10,1.4838462247732807
High_C9_P2_10,C9,High,39.72,0.00027895732673947546,3.2579926468620294e-05,0.06298063206896312,0.05756285334634415,0.0469376869326282,2.6161821169195796e-06,2.6638723982804116e-06,2.142945858420282e-06,1.8793147841021414e-06,0.7816637642559864,0.7926795969732844,0.8703610396690676,0.9514418959876616,0.00490191041483844,6.98e-06,3.3834119936223954e-06,9.424321483408044e-07,3.098244390027878e-06,8.614266939849415e-10,1.264798995216109
High_C9_P3_05,C9,High,39.72,0.00027993470698038897,2.5559322804507287e-05,0.0609581129759616,0.05374531515228502,0.0468848606722863,1.9363296788696926e-06,2.366812658994594e-06,1.6195047264293264e-06,1.4505043032800771e-06,0.7792431900121117,0.9222147226320626,0.8638090269677953,0.9651064104365329,0.00495600008494459,7.06e-06,1.3363829465448745e-06,9.472041453748944e-07,2.821755553491111e-06,9.128660023567864e-10,1.6690463309957206
High_C9_P3_10,C9,High,39.72,0.00027613426509902155,2.5448046486897862e-05,0.058837741589247046,0.05348443157044751,0.049017484651737754,2.1393986751210903e-06,2.357327783405425e-06,1.6494760398814486e-06,1.3687728161519264e-06,0.8275972718626222,0.8627672229196948,0.9354798975089867,0.9701206331903144,0.00492895524989152,7.3e-06,1.5161696158696153e-06,7.655055128951412e-07,2.6102182736222708e-06,8.634512676630006e-10,1.2247368987489706
High_C9_P4_05,C9,High,39.72,0.00027794125094396046,2.8783421421027617e-05,0.05204178989039897,0.06095695955189367,0.0517042805484851,2.185481706214274e-06,2.8635363218973595e-06,1.2275632809784405e-06,1.1863006754571272e-06,0.8990666844969598,0.8589712087324889,0.8230228589169285,0.9582996346458043,0.00478705333757597,6.78e-06,3.324768081496697e-06,4.604523051543933e-06,3.410357935262056e-06,9.416807339247641e-10,1.115386086999698
High_C9_P4_10,C9,High,39.72,0.0002811244733606277,2.7147531108226577e-05,0.05087357436614438,0.060808601078624167,0.048189085333835,2.4331478053188263e-06,2.853657007906238e-06,1.288646577901638e-06,1.112770020800997e-06,0.8869898805449961,0.8650577764606874,0.8258121548967622,0.9640405550325707,0.00491393034152871,6.82e-06,1.3590849318635754e-06,4.615329774284165e-06,3.1017535798261578e-06,9.130998771721317e-10,1.0022548353854173
High_C9_P5_05,C9,High,39.72,0.0002763909970197742,3.3634396378649335e-05,0.05131326023621181,0.06043587280131098,0.04784687757005256,3.498144689127484e-06,3.4668876523167834e-06,2.470321756528949e-06,1.9510896075962175e-06,0.8761158287335752,0.8774855865058077,0.9002966299680891,0.9498246580349128,0.00480374768020133,7.12e-06,8.265652736899553e-07,2.5436362620534437e-06,3.7546729639700083e-06,8.781325483174622e-10,1.2629019998478679
High_C9_P5_10,C9,High,39.72,0.00027869450997356464,3.6528015864113097e-05,0.05041405554355387,0.06085381093085484,0.04623329532069154,3.723279747212796e-06,3.560300396564597e-06,2.5315510324902236e-06,1.8995284382039514e-06,0.8508304661373655,0.8745943893901738,0.8593178271830161,0.9545060668848496,0.00490391373595349,7.14e-06,9.898460165618584e-07,4.3198977869554745e-06,4.448928978245577e-06,9.79877343067748e-10,1.382528588832677
High_C10_P1_05,C10,High,20.1,0.00027905394631064586,2.6007876632619953e-05,0.05887431724888772,0.05620503942587955,0.05055853528256006,2.382967249502254e-06,2.956424256661915e-06,1.5300360745611864e-06,1.4713165021202975e-06,0.8189111433421736,0.9415402635195169,0.9621984306168232,0.9756782651572325,0.00489790377260835,8.48e-06,2.651605248239101e-06,9.284959059374168e-07,3.078777275841406e-06,9.112373286903504e-10,1.225006424035572
High_C10_P1_10,C10,High,20.1,0.00028037195985288865,2.4920127035202797e-05,0.05835580106781999,0.05709579274725822,0.04942232658621708,2.4326804914718436e-06,2.7467688270120844e-06,1.7402584715646738e-06,1.3206776242387816e-06,0.8450692081542098,0.940539393991184,0.9308302561786693,0.9911896528755879,0.00491326256782368,8.42e-06,1.7465273212838725e-06,1.082378775351017e-06,2.7425409294385248e-06,8.378813638716675e-10,1.3155485627649222
High_C10_P2_05,C10,High,20.1,0.00027976119692709833,3.194001155444641e-05,0.052851385173513954,0.054482166762795145,0.05483909869268474,2.438355045128111e-06,2.952022217386972e-06,1.7492965911605275e-06,1.6338360703937502e-06,0.6923767363787376,0.8542832446543813,0.9335545782599467,0.9415047956539317,0.00492862136303902,8.34e-06,9.883142352798525e-07,2.925304103960062e-06,2.4310185709436954e-06,7.420915078433043e-10,1.1073810768282564
High_C10_P2_10,C10,High,20.1,0.00027692521177635787,3.31464536683782e-05,0.05517489088768288,0.05405465588632095,0.054246263196644634,2.360884033497785e-06,2.710416874974707e-06,1.867021029502235e-06,1.545113152281076e-06,0.6463010430624188,0.8125515162574177,0.9272315596796515,0.994192538437781,0.00493563298694167,8.46e-06,1.1757311601915192e-06,2.9137534026014604e-06,2.3457162342816068e-06,7.893893726810328e-10,1.299561600743321
High_C10_P3_05,C10,High,20.1,0.0002782573396366822,2.669261469283052e-05,0.05328500132652969,0.054491152694818606,0.05540941740553938,1.7649097832431343e-06,2.0034387753397135e-06,1.0306607641269225e-06,1.1534601340219312e-06,0.5773251014509627,0.8568588895012725,0.9764286684444065,0.8553621962439764,0.00488888882759067,8.22e-06,1.0282633999755006e-06,3.6191673814670838e-06,1.7859575646938108e-06,7.288913488285994e-10,1.2007521636016003
High_C10_P3_10,C10,High,20.1,0.0002798104595989147,2.754068104713509e-05,0.050503247339054785,0.055529513986273524,0.05135487611525665,1.8426850461314707e-06,2.2265815453986068e-06,9.316269115862174e-07,1.2472657678869866e-06,0.5555418539650686,0.8015854357615212,0.9208364232395608,0.9564925927807213,0.00494264461084431,8.24e-06,1.2224652433926379e-06,3.5315919423735076e-06,1.8486086033720926e-06,7.014080906544981e-10,1.4951476608661212
High_C10_P4_05,C10,High,20.1,0.000278848453877244,3.295567843950858e-05,0.05324158796362718,0.05616937908574161,0.04846842131587637,3.0108033471019074e-06,3.412773251114955e-06,2.202723554642577e-06,2.0132505750092642e-06,0.8694868142885684,0.8906152725621117,0.9295705234868251,0.9595911015712683,0.00486451508735764,8.78e-06,1.1414156209712674e-06,3.0659767306605002e-06,3.5686408877262e-06,9.834697301537095e-10,1.4633925594098196
High_C10_P4_10,C10,High,20.1,0.0002778182623985305,2.9734414544202378e-05,0.05208363760297288,0.0581899029243592,0.049178356131962093,3.112976991486461e-06,3.1466351156434067e-06,2.127580742298455e-06,1.8807957074441058e-06,0.9022874238615779,0.8777741692065384,0.9353863133960774,0.9472935275474675,0.00488822105388565,8.58e-06,2.0199898117346085e-06,1.089362070994293e-06,3.1521425939620284e-06,9.055462469933543e-10,1.328550102326836
High_C10_P5_05,C10,High,20.1,0.00027715508323039253,3.468693834336985e-05,0.05401764313326703,0.04925706704185525,0.055332519445869095,2.710172667606771e-06,2.553656687071399e-06,1.344452823030614e-06,1.128310653557963e-06,0.7074975253946926,0.7816910106150694,0.7239309541124728,0.8945167707406944,0.00488688550647562,8.14e-06,1.6364961579199395e-06,3.1915054565736693e-06,3.4220292284597205e-06,8.950940526943209e-10,1.266872569958554
High_C10_P5_10,C10,High,20.1,0.00027637877166371673,3.170959292774786e-05,0.053080138268844466,0.049126068872889485,0.05819874795039842,2.5893075575194266e-06,2.454180392507495e-06,1.4389461759433105e-06,1.033874701547563e-06,0.7324465980688988,0.7830910664066026,0.7505356306977139,0.9655557342495361,0.00487286225867032,7.98e-06,1.968923757552089e-06,3.3170990250662898e-06,2.9816282264481085e-06,8.677973716332121e-10,1.399036982910075
High_C10_P6_05,C10,High,20.1,0.00027627824953044245,3.582861280097783e-05,0.05541222609478595,0.053981216617547484,0.05580141104009671,2.633045386357774e-06,2.7368821115374704e-06,1.3483603343126407e-06,1.383308568736349e-06,0.668668732816725,0.8630242220552731,0.7868397905552172,0.975321708388367,0.00485817123716,8.46e-06,1.1682838503361865e-06,2.5857487255314794e-06,2.401558089620199e-06,7.311678942262537e-10,1.0257496638651786
High_C10_P6_10,C10,High,20.1,0.00027103907040797003,3.6187784359931854e-05,0.054187257303028806,0.05292473672672451,0.05478155749433709,2.6749275229271535e-06,2.7096629341848913e-06,1.4419935661997834e-06,1.2500764369316555e-06,0.6676581713488948,0.885084160534014,0.8648831769624407,0.9899524789221992,0.00483146028895943,8.36e-06,1.2650266336685573e-06,2.5450496937319702e-06,2.602392797371743e-06,7.841606100273272e-10,1.1085488360606737
High_C12_P1_05,C12,High,23.29,0.0002783643070048722,3.860638804699049e-05,0.053550110415349295,0.05466269658885539,0.05415473661204529,2.534266672136582e-06,2.6699952590974597e-06,1.6870389135105412e-06,1.8682785960142808e-06,0.5304378419815877,0.8884384491481782,0.9390988101333657,0.9945837089287145,0.00493196023156408,8.5e-06,1.2031663882770647e-06,3.397225882788104e-06,2.4410820227997478e-06,7.990719247275317e-10,1.2648944964750863
High_C12_P1_10,C12,High,23.29,0.00027972974344699797,3.875032763231309e-05,0.05054052168043183,0.05619166082881086,0.05416680101525152,2.6013239492485575e-06,2.515213408918557e-06,1.7092757822925674e-06,1.5732633687094832e-06,0.5238927316108136,0.8665875829752696,0.9806033964573732,0.9643036940546558,0.00491593366264374,8.66e-06,1.268411516113905e-06,1.2795833518443375e-06,2.620271982448993e-06,8.658569599191584e-10,1.0591819656292494
High_C12_P2_05,C12,High,23.29,0.0002833312515126699,3.339857253611855e-05,0.05801091888545014,0.05516450569352079,0.041168558518553666,3.1544886808811875e-06,3.1099186222424438e-06,1.6369188857523568e-06,1.5357594601295527e-06,0.8513429966020551,0.9138351703710094,0.7210074885968515,0.9756389562069457,0.00491660143634875,7.06e-06,2.312874864233525e-06,4.412411449959234e-06,4.162199582111124e-06,1.0416541660495554e-09,1.060505806909255
High_C12_P2_10,C12,High,23.29,0.00028280989906963967,3.367217331954412e-05,0.060043745991333386,0.0549911458699717,0.03964796726077199,3.142249283497018e-06,3.1118924523668952e-06,1.6832289616250245e-06,1.389299435559404e-06,0.8631482387935768,0.9314378893850825,0.7231554565381612,0.9811854677386097,0.00488822105388564,7.14e-06,1.530641660420818e-06,1.0161012639686732e-06,4.587558834449363e-06,1.025458622543562e-09,1.047574828842349
High_C12_P3_05,C12,High,23.29,0.000278720040881961,3.435634708598259e-05,0.05315834848807055,0.04932186871705633,0.05105853141918351,2.1526749396161673e-06,2.221403709258967e-06,1.5810420483380314e-06,1.198414756545954e-06,0.5621127142045583,0.8059474977279173,0.8860556039571506,0.9524264326658154,0.00497135888015993,7.48e-06,1.0062540875655808e-06,3.3581318686811433e-06,2.0104887940110464e-06,6.751714321187295e-10,1.216648714767043
High_C12_P3_10,C12,High,23.29,0.000276576107389868,2.7658342993137244e-05,0.053241617730662875,0.05072631200769285,0.050086298822032645,2.199513914762059e-06,2.492884310087376e-06,1.7181846319103997e-06,1.6124371457699184e-06,0.6793957697923341,0.8254832132211036,0.8603771329255325,0.9857943999807609,0.00494965623474696,7.16e-06,1.0687687361605144e-06,3.418113306938622e-06,1.9280223830469714e-06,6.705404936415373e-10,1.4001488074868866
High_C12_P4_05,C12,High,23.29,0.00028344414560789005,2.539917275197181e-05,0.05694115160625231,0.05090788962242534,0.05661462614572014,2.46353819584814e-06,2.68314052880363e-06,1.226378982537023e-06,1.4920090421270755e-06,0.9325602085939131,0.9498836753854156,0.6764125173872838,0.941066016342606,0.0049369685343517,7.66e-06,1.1010506578905293e-06,2.8623003902441586e-06,2.8929340530737745e-06,8.68339394237762e-10,1.0825068406742995
High_C12_P4_10,C12,High,23.29,0.00028238278395866206,2.5452580749497923e-05,0.05807441847904832,0.05042198196366393,0.053429361363919424,2.5552061415299168e-06,2.6287033153801715e-06,1.2044213077108952e-06,1.3578020943685725e-06,0.9384982389223083,0.9347728483165946,0.6670671055938612,0.8491588880748798,0.00492160973913636,7.62e-06,1.3165527337526927e-06,2.657600866296831e-06,3.0641049310487665e-06,9.464911085100185e-10,1.0438668137580105
High_C12_P5_05,C12,High,23.29,0.00027889730191818724,2.0654262752127685e-05,0.0532642995802749,0.04849594870125654,0.05762347587098975,2.3631912250350455e-06,1.9080905468437852e-06,1.3021708067621719e-06,1.0216327825867787e-06,0.836233696675616,0.8309448339586964,0.8158658633897836,0.9456483211504227,0.00495800340605965,7.86e-06,4.13416937832394e-06,1.2233045961031076e-06,1.8880727767488774e-06,7.503547956155028e-10,1.2758735166097204
